innovation,scenario,alpha,replication,selected_window,apply_gate,static_shift,validation_125,validation_250,validation_500,validation_1000,projections_0,projections_1,projections_2,projections_3,projections_4,projections_5,projections_6
normal,correct,0.01,45,1000,False,-0.0005522605845216,0.000384610185169,0.0004243538574472,0.0003552658969922,0.0003271745854342,0,0,0,1,9,18,31
normal,correct,0.01,46,1000,False,0.0017051017339651,0.0004625630959805,0.0004553899445975,0.0004574828582885,0.0004523522290666,0,2,4,7,15,23,33
normal,correct,0.01,47,1000,False,0.0021048989490998,0.0003858625157442,0.0003788888553211,0.0003699657634831,0.0003684738187123,0,0,3,7,14,25,35
normal,correct,0.01,48,1000,False,0.0027608772923744,0.0004218759118167,0.0004005439059211,0.0004081455364838,0.000395176211974,0,0,0,5,10,21,30
normal,correct,0.01,49,500,False,-0.0023486714353715,0.0003399530999105,0.000334433650709,0.0003309153195211,0.0003310648220698,0,0,5,8,15,23,35
normal,correct,0.01,50,1000,False,0.0008169635046562,0.0003878210008233,0.0003796044875511,0.0003621093291322,0.0003604945882372,0,0,1,3,10,19,35
normal,correct,0.01,51,1000,False,-0.0006736059443707,0.0003788370629481,0.0003937696713167,0.0003678906194394,0.0003609894096528,0,0,2,6,17,24,34
normal,correct,0.01,52,500,False,0.0041853976371451,0.0003658158044721,0.0003828013676642,0.0003624286995969,0.0003688031970468,0,0,5,8,13,21,31
normal,correct,0.01,53,125,False,-0.0005519046618478,0.0004267691477057,0.0004297137751781,0.0004463143568322,0.0004420522118937,0,0,1,6,12,21,28
normal,correct,0.01,54,1000,False,0.0004107579472141,0.0004425230511672,0.0004726402095867,0.0004156254680383,0.000386445251569,0,2,2,7,13,21,33
normal,correct,0.01,55,500,False,-0.0001130144347744,0.0004035634071179,0.0003880863106611,0.0003712050161804,0.0003852786929846,0,0,0,5,12,22,33
normal,correct,0.01,56,500,False,-0.001110272232737,0.0004670448717169,0.0004539517494326,0.0004318377992834,0.0004456175289423,0,0,1,7,14,24,35
normal,correct,0.01,57,500,False,0.0027275588259511,0.0004465400586119,0.0004611533168885,0.0004365002890813,0.0004513384623751,0,0,3,9,14,22,38
normal,correct,0.01,58,250,False,-0.0009073431431957,0.0003762608663841,0.0003564418147243,0.0003707057950989,0.0003647989356882,0,0,3,10,16,24,32
normal,correct,0.01,59,250,False,0.0005654488429902,0.0004186920377614,0.0003972697557998,0.0004172075971526,0.0004175533024184,0,0,3,8,14,24,35
normal,correct,0.01,60,500,False,0.002019892361103,0.000429865853422,0.0003826473166519,0.00037178932968,0.0003836943139269,0,0,2,5,11,27,33
normal,correct,0.01,61,1000,False,-0.0004276505068107,0.0004004942758569,0.0004126925259521,0.000384371913463,0.000375356830566,0,0,1,4,13,17,33
normal,correct,0.01,62,250,False,-0.000766842982595,0.0004049793383671,0.0003925819553658,0.0004173487447191,0.0004091028379434,0,0,3,7,14,25,33
normal,correct,0.01,63,1000,False,0.0018304473825613,0.0004459596851948,0.0004489596952234,0.0004389683841375,0.0004357173687833,0,0,1,5,13,21,29
normal,correct,0.01,64,500,False,-0.0006920277703277,0.0003956641856958,0.0003881169362345,0.0003845992988026,0.0003878102263509,0,0,0,1,8,21,31
normal,correct,0.01,65,125,False,-0.0005819227671648,0.0003879293782904,0.0003944626636173,0.0004051327807441,0.0003999164531917,0,0,2,7,19,24,34
normal,correct,0.01,66,1000,False,-0.0009414520913948,0.0003491639782981,0.0003460762727609,0.00035125413597,0.0003443356005548,0,1,6,10,14,21,38
normal,correct,0.01,67,250,False,0.0012425333396659,0.0003853613794859,0.000378773481957,0.0003901196293255,0.0003859756814207,0,2,6,14,18,23,36
normal,correct,0.01,68,1000,False,-0.0010497989996734,0.000424304641877,0.0003910728375559,0.0003701679742616,0.000363438152835,0,0,0,5,10,20,31
normal,correct,0.01,69,500,False,0.0042744902891033,0.000460546694502,0.0004306807249839,0.0004208252863571,0.0004316512678301,0,0,0,5,12,18,32
normal,correct,0.01,70,1000,False,-0.0026783466039194,0.0003634457289799,0.0004037390548642,0.0003595446961473,0.0003559317015282,0,0,1,5,9,20,31
normal,correct,0.01,71,500,False,-0.0009696019600141,0.0004394839037402,0.0004307345670539,0.0004210785124217,0.000430612273738,0,0,1,5,11,21,34
normal,correct,0.01,72,125,False,0.0011175061572488,0.0003754552925584,0.0003789142748506,0.0003951635678323,0.0003882903225042,0,0,1,5,16,25,36
normal,correct,0.01,73,250,False,0.0011373828954313,0.0004926933342683,0.0004218995604226,0.0004248486726624,0.0004257084394367,0,0,0,10,15,22,33
normal,correct,0.01,74,500,False,0.0005505748855154,0.0003725829878093,0.000357483290858,0.000351545985618,0.0003518790494692,0,1,3,7,16,25,34
normal,correct,0.01,75,1000,False,0.0012309234200063,0.0004078386388878,0.0003702221916895,0.0003698612173527,0.0003580986133481,0,0,1,9,16,23,33
normal,correct,0.01,76,1000,False,-0.0004344263764844,0.0003941118817339,0.0003604718690099,0.0003547016232416,0.0003517101928805,0,2,5,10,16,27,34
normal,correct,0.01,77,500,True,-0.0021193234244484,0.000297376448298,0.0003083121085713,0.000289634156598,0.00030506002048,0,0,3,10,18,25,36
normal,correct,0.01,78,250,False,0.0013620698128998,0.0003617233265117,0.0003584891573312,0.0003615053219519,0.000370293880677,0,0,0,3,13,20,36
normal,correct,0.01,79,1000,False,0.0003749939026339,0.0003983425152082,0.0003523610592942,0.0003418239725107,0.0003396268012574,0,0,2,9,16,24,34
normal,correct,0.01,80,1000,False,0.0016790116823785,0.0003580582875046,0.0003477376553321,0.0003594797459824,0.0003451252002855,0,0,0,4,12,21,33
normal,correct,0.01,81,250,False,0.0039392189182649,0.0003820663191999,0.0003729195696392,0.0003927317368979,0.0003895026532426,0,0,0,6,10,16,30
normal,correct,0.01,82,1000,False,2.326312786814222e-05,0.0003737174254318,0.0003873435107693,0.0003661546328616,0.0003652028198861,0,0,2,5,11,22,31
normal,correct,0.01,83,250,False,-0.0023918467115513,0.0004290890568531,0.0004130424517049,0.0004179723116918,0.0004226909241697,0,0,5,7,11,21,31
normal,correct,0.01,84,500,False,0.0022154990817872,0.0004135895514095,0.0004013596420493,0.0003758952130901,0.00038780593538,0,0,0,3,11,18,26
normal,correct,0.01,85,1000,False,-0.0020890013011571,0.0003586084960628,0.0003545771252917,0.000349348428877,0.0003439042078565,0,2,4,10,18,24,34
normal,correct,0.01,86,500,False,0.0029250881397729,0.0004197730270592,0.0004197693438661,0.0003925423399824,0.0004258847591035,0,0,2,5,12,19,29
normal,correct,0.01,87,500,True,0.0009886327437872,0.0003636295811529,0.0003591453769862,0.000342244854981,0.0003528478903237,0,0,1,5,12,21,29
normal,correct,0.01,88,1000,False,0.0005803564142123,0.0004384541814072,0.0004465541667921,0.0004560177466714,0.0004325782429327,0,1,1,7,13,20,37
normal,correct,0.01,89,500,False,5.5415208312183106e-05,0.0004270352305236,0.000451068511465,0.0004048439044019,0.0004051547142865,0,0,0,5,14,25,36
normal,correct,0.01,90,500,False,0.0013090543531694,0.0003530778051704,0.0003488840849113,0.0003461906801647,0.0003516736823399,0,0,5,11,17,24,35
normal,correct,0.01,91,1000,False,0.0015166902306034,0.0004061836987317,0.0003652384227121,0.0003612375354859,0.0003584786522073,0,0,5,7,13,22,33
normal,correct,0.01,92,500,False,-0.0005557590904402,0.0004056500406708,0.0003524871755028,0.0003417111715835,0.000349859197184,0,0,3,6,15,17,33
normal,correct,0.01,93,500,False,-0.00136266839724,0.0003634752929587,0.0003499138236735,0.0003412566751933,0.0003479512158173,0,0,4,7,16,22,36
normal,correct,0.01,94,1000,False,-0.0029201087411926,0.0003732410202872,0.0003791726155851,0.0003494793215703,0.0003482628339407,0,0,1,10,16,23,32
normal,correct,0.01,95,1000,False,0.0018290706399926,0.0003723843362183,0.0003743671444937,0.0003578457874402,0.0003569415599706,0,0,0,5,10,15,26
normal,correct,0.01,96,250,False,0.0004196433180693,0.0004154854705159,0.0003992764119488,0.0004207495600846,0.0004053518296018,0,1,2,6,12,23,32
normal,correct,0.01,97,500,True,-0.0017251524651152,0.0003378518209965,0.0003468681786718,0.000322149459305,0.0003250924767012,0,0,4,9,16,24,33
normal,correct,0.01,98,500,False,0.0029275298531491,0.000407586042264,0.0004035911109271,0.0003900415939545,0.0003916895654143,0,0,3,10,16,23,35
normal,correct,0.01,99,1000,False,0.0030846256437774,0.0003912512746222,0.0004021012913477,0.0003939483063145,0.0003788545366917,0,0,1,4,10,17,29
normal,correct,0.05,0,1000,False,0.0017614352224415,0.0018337099020212,0.0018018569829951,0.0018027177967266,0.0017858630183928,0,0,0,0,0,6,32
normal,correct,0.05,1,125,False,-0.0002930521016703,0.0016365211464668,0.0016935601892523,0.0016820220257597,0.0016988985928471,0,0,0,0,3,11,31
normal,correct,0.05,2,1000,False,0.0012482258110797,0.0015538760359944,0.0015429245018139,0.0015365587012646,0.001520342996755,0,0,0,0,1,7,27
normal,correct,0.05,3,1000,False,0.0005717319122713,0.0015579095752531,0.0015158303644218,0.0015238607023666,0.0014949251356137,0,0,0,0,3,8,23
normal,correct,0.05,4,1000,False,-0.0008637935412746,0.0014247768858352,0.0013957126790574,0.0013949903538731,0.0013928711491201,0,0,0,0,0,7,33
normal,correct,0.05,5,250,False,0.0001092757835615,0.0013672808342062,0.0013390686813512,0.0013548088237488,0.0013679346775962,0,0,0,0,0,9,31
normal,correct,0.05,6,1000,False,-0.0008294634500598,0.0014362450605906,0.0014187877516612,0.0013943728275234,0.0013942380650974,0,0,0,0,0,7,30
normal,correct,0.05,7,500,False,0.0012354027056381,0.0014543282061456,0.0014086175776309,0.0013845713592212,0.0013859242160069,0,0,0,0,0,8,27
normal,correct,0.05,8,250,False,-0.000471620901589,0.0013258233015711,0.0013072529957341,0.0013325228910907,0.0013557897586659,0,0,0,0,2,14,30
normal,correct,0.05,9,1000,False,-0.0012832286105376,0.0013599352354926,0.0013579102768597,0.0013585630867142,0.0013460800950325,0,0,0,0,0,8,29
normal,correct,0.05,10,1000,False,0.0003975343230008,0.0015248881244196,0.0015242215136031,0.0015245784236057,0.001509830922456,0,0,0,0,0,9,32
normal,correct,0.05,11,1000,False,-0.0007419691642825,0.0013338715297181,0.0012910591986912,0.0012850816703705,0.0012844986086751,0,0,0,0,0,9,24
normal,correct,0.05,12,1000,False,-0.0003613310821945,0.0015011693076228,0.0014856471072405,0.0014914103617028,0.0014776118967051,0,0,0,0,0,7,35
normal,correct,0.05,13,1000,False,-0.0002478954720341,0.0013514109941115,0.0013405115283388,0.0013236505187269,0.0013235674834636,0,0,0,0,1,9,31
normal,correct,0.05,14,500,False,0.0011111657129417,0.0016346179397552,0.001621888916062,0.0016149349321105,0.0016175288914686,0,0,0,0,1,9,34
normal,correct,0.05,15,1000,False,-0.0016853197570863,0.0014917625881374,0.0014818093245191,0.0014564275240061,0.0014542790608558,0,0,0,0,1,9,43
normal,correct,0.05,16,500,False,-0.0006717321996069,0.0013621990640301,0.0013880900410025,0.0013288490443282,0.0013491865913959,0,0,0,0,1,11,36
normal,correct,0.05,17,500,False,0.0017810014472846,0.0015858559234176,0.0015810089502309,0.001566648907226,0.0015757158746004,0,0,0,0,0,5,39
normal,correct,0.05,18,1000,True,0.0009099281014195,0.0016475960126944,0.0016933341186381,0.0016804569468232,0.0016473835352242,0,0,0,0,1,15,34
normal,correct,0.05,19,1000,False,-0.0006549736068351,0.0016124505526288,0.0016074413516143,0.0016144793944641,0.0015838006658053,0,0,0,0,3,10,39
normal,correct,0.05,20,1000,False,-0.0004097366055454,0.0014578508927639,0.0014393044068232,0.0014304571711384,0.0014203688084228,0,0,0,0,2,10,31
normal,correct,0.05,21,1000,False,-0.0008367526385785,0.0014981061433542,0.0014871125936149,0.0015069783221529,0.0014762783783061,0,0,0,0,0,10,36
normal,correct,0.05,22,1000,False,-0.00123302477654,0.0016954305159072,0.0016219552304068,0.0016244882999546,0.0016169167895401,0,0,0,0,1,14,40
normal,correct,0.05,23,1000,False,-7.611993358750888e-05,0.0014439172770272,0.001447339817201,0.0014249834499673,0.0014181122189532,0,0,0,0,2,7,30
normal,correct,0.05,24,500,False,2.678772300198848e-05,0.0013730672323909,0.001332699460651,0.0013164254526726,0.0013191666271208,0,0,0,0,1,12,35
normal,correct,0.05,25,1000,False,0.0009273254590233,0.0014384406712244,0.0014185311136395,0.0014121614593806,0.001409282892423,0,0,0,0,0,9,39
normal,correct,0.05,26,250,False,-0.0014948883131842,0.001519272964965,0.0015121133316139,0.0015386842594111,0.0015123360029615,0,0,0,0,3,15,42
normal,correct,0.05,27,125,False,-0.0001059091313957,0.0015064046806318,0.001542317932136,0.0015389423957568,0.0015116536146113,0,0,0,0,0,5,33
normal,correct,0.05,28,125,False,-0.0015993633057299,0.0013536158666654,0.0013594226060154,0.0013546322838663,0.0013562820075457,0,0,0,0,1,9,46
normal,correct,0.05,29,250,True,0.0011037713470859,0.0016068572962039,0.0015738132287906,0.0016078464914111,0.0016335989650152,0,0,0,0,0,14,38
normal,correct,0.05,30,500,False,0.0019982651007755,0.0015875205868737,0.0015676395759928,0.0015425615136824,0.001551959538644,0,0,0,0,0,9,36
normal,correct,0.05,31,1000,False,5.325333251128897e-05,0.0013505669177512,0.0013219706480811,0.0013081721663226,0.0013021162985219,0,0,0,0,1,7,28
normal,correct,0.05,32,1000,False,-0.0004534293381219,0.0013407908589021,0.001324731769316,0.00131991838111,0.0013182285759149,0,0,0,0,0,9,28
normal,correct,0.05,33,1000,False,0.0001014918314713,0.0014656658357192,0.0014431440605565,0.001450132364241,0.0014362653115319,0,0,0,0,4,10,32
normal,correct,0.05,34,1000,False,-0.0017947559877164,0.0013731865995308,0.001341018738681,0.0013377264005957,0.0013316474418199,0,0,0,0,0,14,35
normal,correct,0.05,35,1000,False,0.0004609081569181,0.0013944810767053,0.0013953459031218,0.0013646024079537,0.0013365710850542,0,0,0,0,0,13,46
normal,correct,0.05,36,250,False,0.0003853966011928,0.0014321759752483,0.001358128366801,0.0013656035229906,0.0013784044558922,0,0,0,0,1,6,37
normal,correct,0.05,37,500,False,-0.0006277840558223,0.001549482986071,0.0015102871817772,0.0014881249968855,0.0014882847507819,0,0,0,0,0,7,31
normal,correct,0.05,38,500,True,0.001427219328535,0.0015406477256185,0.0015804619405933,0.0014980120080417,0.0015175508866892,0,0,0,0,0,8,33
normal,correct,0.05,39,500,False,-0.0001614340302288,0.001408831313681,0.0013992827989761,0.0013963792622686,0.0013982037731413,0,0,0,0,0,10,37
normal,correct,0.05,40,1000,False,-0.0004509706476599,0.0015561554726071,0.0015327719407199,0.0015216284382121,0.0015147429147459,0,0,0,0,1,4,33
normal,correct,0.05,41,250,True,0.0014629167469158,0.0015467255791704,0.0015282960681514,0.0015321391680641,0.0015638917427497,0,0,0,0,0,12,32
normal,correct,0.05,42,125,False,-0.0013802586986423,0.0015796916347167,0.0015820421408484,0.0015961133201955,0.0016003653155324,0,0,0,0,3,9,33
normal,correct,0.05,43,1000,False,-6.991401856907067e-05,0.0014957251318484,0.0014769012091361,0.0014877159568803,0.0014667094073093,0,0,0,0,0,21,29
normal,correct,0.05,44,1000,False,4.64811672132269e-05,0.0016075690279716,0.001573651157725,0.0015780049022919,0.0015690393143173,0,0,0,0,3,13,43
normal,correct,0.05,45,1000,False,8.486210082839923e-05,0.0014217718818131,0.0013893858528856,0.0013992007303777,0.0013849187368384,0,0,0,0,0,12,33
normal,correct,0.05,46,500,False,0.0007135201610992,0.0017172649994655,0.0017081248100566,0.0016536642982786,0.0016670196394334,0,0,0,0,4,15,37
normal,correct,0.05,47,1000,False,0.000513007329914,0.0015006126659746,0.0014818994821989,0.0014746704586323,0.0014675912394129,0,0,0,0,0,12,41
normal,correct,0.05,48,500,False,0.0019573759451336,0.0016193341558649,0.0015654977865411,0.0015579302019434,0.0015652435377309,0,0,0,0,0,10,33
normal,correct,0.05,49,1000,False,0.0003374842810375,0.0014786197859051,0.0014585983129311,0.0014521541392065,0.0014483426373632,0,0,0,0,2,8,27
normal,correct,0.05,50,250,True,-0.0003479590057954,0.0013746838716948,0.0013470393437953,0.0013547518042373,0.0013566361704651,0,0,0,0,0,10,34
normal,correct,0.05,51,500,False,0.0004071659106359,0.0014635523561184,0.0014456957770347,0.0014220384632817,0.0014258364557189,0,0,0,0,1,13,40
normal,correct,0.05,52,500,False,0.0015683431688227,0.0014682021323071,0.0014811622989219,0.0014649096742446,0.0014686428666921,0,0,0,0,1,6,24
normal,correct,0.05,53,1000,False,0.0009867898463723,0.0015537654419484,0.0016054681065332,0.0015531286236386,0.0015474492186336,0,0,0,0,0,5,30
normal,correct,0.05,54,250,False,-0.0001184140299792,0.0015855342684986,0.0015558640014271,0.0015563554417695,0.0015720822881909,0,0,0,0,1,7,31
normal,correct,0.05,55,500,False,0.001065616950203,0.0015246475508185,0.0015108807372357,0.0015067686820693,0.0015274704085765,0,0,0,0,0,5,34
normal,correct,0.05,56,500,False,-0.0005859671842537,0.001706355988465,0.0016608583720936,0.0016157156353788,0.0016223577597856,0,0,0,0,2,7,28
normal,correct,0.05,57,500,False,-0.0001252973407125,0.0016282026006147,0.0016400854846249,0.0016242534978755,0.0016260145946597,0,0,0,0,4,16,38
normal,correct,0.05,58,250,False,-5.952739080763991e-05,0.0014879079299687,0.00147309833362,0.0014827621052953,0.0014839619060198,0,0,0,0,2,11,36
normal,correct,0.05,59,250,True,0.0011595972762147,0.0016158706734825,0.0016098433138654,0.0016731209677662,0.0016863137691573,0,0,0,0,2,7,43
normal,correct,0.05,60,500,False,-9.163288838512362e-05,0.0014771937200401,0.0014654721474715,0.0014585696638552,0.001460821287053,0,0,0,0,1,9,35
normal,correct,0.05,61,1000,False,-0.000757925488841,0.00154013842035,0.001528073043411,0.0015115262683472,0.001509527612582,0,0,0,0,1,7,31
normal,correct,0.05,62,1000,False,0.0002804641616491,0.0015896491948607,0.001600851321153,0.00158368620078,0.0015745089931297,0,0,0,0,1,10,41
normal,correct,0.05,63,500,False,0.0004682824039663,0.0015472209721225,0.0016178761855612,0.0015424547694264,0.0015575872796254,0,0,0,0,0,6,27
normal,correct,0.05,64,125,True,0.000696375418212,0.0015598413812311,0.0015684920123948,0.001596876937975,0.0015957500156858,0,0,0,0,1,10,30
normal,correct,0.05,65,500,False,-5.156501881880757e-05,0.0015846006938086,0.0015760939136778,0.0015696451961263,0.0015748175065586,0,0,0,0,3,12,38
normal,correct,0.05,66,500,False,-0.0013544782220693,0.0013571779393313,0.001340693615981,0.0013304808362204,0.0013438347347199,0,0,0,0,0,8,28
normal,correct,0.05,67,1000,False,0.0008363678176176,0.0016068323041726,0.0015713358311946,0.0015612306418843,0.0015539657803534,0,0,0,0,1,9,38
normal,correct,0.05,68,500,False,-0.0006624878622531,0.0015110990423552,0.001481097142319,0.0014765585176161,0.0014798156818349,0,0,0,0,1,8,31
normal,correct,0.05,69,250,False,0.001130459750394,0.0015682223581164,0.001562152791015,0.0015722097338191,0.0015637786089761,0,0,0,0,1,5,29
normal,correct,0.05,70,1000,False,-0.0007753080646123,0.001357350371518,0.0013464025989637,0.0013316809117647,0.0013298022761977,0,0,0,0,1,12,36
normal,correct,0.05,71,500,False,-0.000903351501276,0.0016133218489318,0.001612346424405,0.0015525985096488,0.0015986534537631,0,0,0,0,1,10,33
normal,correct,0.05,72,250,False,-0.0006253272329202,0.0015204499606937,0.0015076967469677,0.0015142528736037,0.0015144670527036,0,0,0,0,0,8,23
normal,correct,0.05,73,500,False,-0.0001665107790055,0.0015280310325875,0.001523859000483,0.0015081527365403,0.0015107526732631,0,0,0,0,0,9,30
normal,correct,0.05,74,500,False,0.0013315136092117,0.0014703212699977,0.0014850960085026,0.0014644583067592,0.0014761766565982,0,0,0,0,1,11,30
normal,correct,0.05,75,500,False,0.0013272788074094,0.0015128244162368,0.0015089491254773,0.001490234288888,0.001500666326129,0,0,0,0,0,4,23
normal,correct,0.05,76,250,False,-0.0004904621360394,0.0013680055850394,0.001359638596523,0.0013831183411531,0.0013669875501743,0,0,0,0,0,10,37
normal,correct,0.05,77,1000,False,-0.0007550854415242,0.0013414607036474,0.0012915919076106,0.0012994618130198,0.0012755568222273,0,0,0,0,4,17,42
normal,correct,0.05,78,1000,False,-0.0002813695387994,0.0013981743973129,0.0013884460077325,0.0013883367977601,0.0013839259920276,0,0,0,0,0,9,28
normal,correct,0.05,79,500,False,0.0003659237719564,0.0015138208162225,0.0014712565369637,0.0014565143653302,0.0014582852574051,0,0,0,0,0,7,30
normal,correct,0.05,80,500,False,-0.0004432344630963,0.001253562211764,0.001250170237598,0.001242637009123,0.0012448014442099,0,0,0,0,2,10,26
normal,correct,0.05,81,250,False,0.0026267893035748,0.001548690112581,0.0015186336217861,0.0015248235827754,0.0015221795289133,0,0,0,0,0,3,32
